lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/resource,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/consumedQuantity,usage/billedQuantity,usage/consumedQuantityUnits,usage/consumedQuantityMeasure,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+uphNZqpcPZEHCihzzoQN==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-28T19:00Z,2022-02-28T20:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+knGazOHMHVylOAwnVKtQ==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+ZKIFyRhnooxGAuRPAwCB==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-28T20:00Z,2022-02-28T21:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+qstpIdbOLOqUOpOiWPmw==,default/laurenrivas@yahoo.com,2022-02-28T21:43:42.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+hROTMzWRWkaaCjiisjzp==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-28T21:00Z,2022-02-28T22:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+vtEkLreJnqDKhMqyQOxz==,default/laurenrivas@yahoo.com,2022-02-28T22:04:28.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+bxdmbloivkTaYUgxcBnJ==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-28T22:00Z,2022-02-28T23:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+kyRJQEZLhpKQBJDmCskC==,default/laurenrivas@yahoo.com,2022-02-28T22:03:46.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+sKDUGECShLszKFqMsSVr==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-28T23:00Z,2022-03-01T00:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+IrTUKcDRtThnOksGuTLB==,default/laurenrivas@yahoo.com,2022-02-28T23:25:17.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+WighOojZJIerCfwRVAmn==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T00:00Z,2022-02-10T01:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T01:12:46.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+xkpObyNQauwdcrfrngEA==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T01:00Z,2022-02-10T02:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+srolcbdnDoTAtSbvcMCm==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T02:00Z,2022-02-10T03:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+OLPtHUfPgRbTaYvpHSfJ==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T03:00Z,2022-02-10T04:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T04:43:11.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+LkUxotkwiZGvhIvYmrlK==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T04:00Z,2022-02-10T05:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+kYbFKzjZEdjxzfChVpDw==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T05:00Z,2022-02-10T06:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T06:24:50.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+FAqCLlsGzclPmkeDqyny==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T06:00Z,2022-02-10T07:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T07:13:11.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+aOtPVIhqcUsupgiEYpYb==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T07:00Z,2022-02-10T08:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+gZMTHQaJNdBCxCuDZVTa==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T08:00Z,2022-02-10T09:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T08:43:02.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+XGnXMbntXwjaKHWfOPup==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T09:00Z,2022-02-10T10:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+qHywwJIxLPonypzhDqNh==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T10:00Z,2022-02-10T11:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T11:09:38.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+LjcMrhdUtcnhKWCuphSF==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T11:00Z,2022-02-10T12:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T12:47:14.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+ZlMvBxRxDXmmQJByGmTu==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T12:00Z,2022-02-10T13:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+SVElxOMfeJrXIjeRhUij==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T13:00Z,2022-02-10T14:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+mHkJOKdieRAOCPrZVXQy==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T14:00Z,2022-02-10T15:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T15:18:46.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+vQgVXgYlSZzpXfZcvtXd==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T15:00Z,2022-02-10T16:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+JFzMezyZYvzSiDOSFtaH==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T16:00Z,2022-02-10T17:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+HQZDSMruMCBqmjBujQCQ==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T17:00Z,2022-02-10T18:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+VtLtfhrHnwERbEAygrzd==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T18:00Z,2022-02-10T19:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T18:01:28.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+ZcRlTVnKkmaumXgznkQM==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T19:00Z,2022-02-10T20:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T20:03:27.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+eJGrYzekGqOfxBbLosUM==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T20:00Z,2022-02-10T21:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T20:05:35.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+SMKKSykYEhbrrsWImRGX==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T21:00Z,2022-02-10T22:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T22:25:25.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+gHRfMmxWgKkBGZAfyzdv==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T22:00Z,2022-02-10T23:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-10T23:43:47.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+iqqvptxwIEnmuNGJMkaN==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-10T23:00Z,2022-02-11T00:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+JdxydnnRQhnWhiuDVMzU==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T00:00Z,2022-02-11T01:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T00:13:36.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+taKahJhiKTAdKbJLLGpK==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T01:00Z,2022-02-11T02:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+oAaxnhmujPOpilYsolNB==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T02:00Z,2022-02-11T03:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+MpUyEjWxlBuhWcmlfaAO==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T03:00Z,2022-02-11T04:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T04:44:28.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+HuupuqhfsRrQMcAZeIYk==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T04:00Z,2022-02-11T05:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T05:47:09.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+JkrouxpHrviHzuvqDmgx==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T05:00Z,2022-02-11T06:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,
V2.EVhgGUHkpUxVcknfcwYvBZSt+NHUYqgoVifBBqaOAwMUM==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T06:00Z,2022-02-11T07:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+CeScVYXFVTDIbRQxLuNE==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T07:00Z,2022-02-11T08:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T08:30:18.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+USoydOMdHIEcTjGUKEyH==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T08:00Z,2022-02-11T09:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T08:22:12.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+WXnhPYUFsRdlxYhrclzn==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T09:00Z,2022-02-11T10:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T10:24:01.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+HgRyfJPLxQCpajqdChDp==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T10:00Z,2022-02-11T11:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T10:27:45.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+sIFMfxTwvSMvAiRjSQvo==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T11:00Z,2022-02-11T12:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T11:13:03.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+pxwzMOyoQauRKitUQYAW==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T12:00Z,2022-02-11T13:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T13:40:45.000Z,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+JGFCiUTTHmkleqgwfpGc==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T13:00Z,2022-02-11T14:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,,true
V2.EVhgGUHkpUxVcknfcwYvBZSt+rIWuzAzJVzzbFreGskHP==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T14:00Z,2022-02-11T15:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T14:22:47.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+fRuHtSSNLcQAqptZVyaF==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T15:00Z,2022-02-11T16:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T15:49:10.000Z,
V2.EVhgGUHkpUxVcknfcwYvBZSt+rkUrDprkatDXzTSkSRkA==,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,2022-02-11T16:00Z,2022-02-11T17:00Z,NETWORK,,ocid1.tenancy.oc1..ZbDfFtUpypYGGqovTaAGnmUqU,stephaniewilson,eu-milan-1,bTxH:EU-MILAN-1-AD-1,ocid1.instance.oci.eu-milan-1.EljntOIdeUHuXZBtonXATkqkZefUWOgdJ,,,,,false,,default/stephaniewilson@gmail.com,2022-02-11T16:24:49.000Z,true
