lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/billedQuantity,usage/billedQuantityOverage,cost/subscriptionId,cost/productSku,product/Description,cost/unitPrice,cost/unitPriceOverage,cost/myCost,cost/myCostOverage,cost/currencyCode,cost/billingUnitReadable,cost/skuUnitDescription,cost/overageFlag,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+jiUiGwmSfAsFTNbjYVTt==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-03T21:00Z,2022-04-03T22:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-03T21:30:33.000Z,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+BOPfQIOrnNDZwgRvPRHe==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-03T22:00Z,2022-04-03T23:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-03T22:06:30.000Z,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+GhQsXRcIvPNQsGcMQxwd==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-03T23:00Z,2022-04-04T00:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+KgCzLGhxUTSOhRDFdinn==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T00:00Z,2022-04-04T01:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+mwvVgdIoeWvioPcwSvQV==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T01:00Z,2022-04-04T02:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T02:45:41.000Z,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+GkJmHtFImSCfQBLrtvaj==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T02:00Z,2022-04-04T03:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+TpFfkZwDjSuhRyYVxntU==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T03:00Z,2022-04-04T04:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T03:09:36.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+xVJIBKwTlEYyLgGjCdda==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T04:00Z,2022-04-04T05:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T05:35:12.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+BrwAbVwUJsXziMECdehG==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T05:00Z,2022-04-04T06:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T05:07:13.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+sVOtuBPlDBiZVQwEHwaq==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T06:00Z,2022-04-04T07:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T06:43:16.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+iGrwEsGNwuHOMBXuqVQk==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T07:00Z,2022-04-04T08:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+uZmxCsWzTiAcGtgugpnc==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T08:00Z,2022-04-04T09:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T08:32:48.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+hTrTbwxFCgBETQQgCrMc==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T09:00Z,2022-04-04T10:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T09:20:06.000Z,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+iyaBJBgxzWReYSeHWClK==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T10:00Z,2022-04-04T11:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T11:42:49.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+ooJGWZbeTloAfFNQSZYS==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T11:00Z,2022-04-04T12:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+bxwsgyvtOMeGNmisyUaZ==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T12:00Z,2022-04-04T13:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T13:30:19.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+mzBXyyXLneUEPVoFNfHW==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T13:00Z,2022-04-04T14:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+WazTkUklsrbhfTIkzJrc==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T14:00Z,2022-04-04T15:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+mOEQRXPJiUnrCgWbACtB==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T15:00Z,2022-04-04T16:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T15:14:15.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+KOEghrDNxgiRRZnmEINa==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T16:00Z,2022-04-04T17:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T17:13:45.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+ScOIDtIQjJmbAztLqzQA==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T17:00Z,2022-04-04T18:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T17:22:19.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+UsHdLzWuljMOEBpeSAYL==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T18:00Z,2022-04-04T19:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T19:30:28.000Z,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+awbQgXBZkfkXZenKVDZz==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T19:00Z,2022-04-04T20:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T20:09:02.000Z,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+PIqmSZqMVFlbAWvPbSfU==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T20:00Z,2022-04-04T21:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T21:44:41.000Z,
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+FwHrmptwARkBMVwVXLrO==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T21:00Z,2022-04-04T22:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,,true
V2.voZsILYrRrBMVvXUIeqUCipWqOqeWJEpkIdVbXQP+ffGzMuvsxOsFFhblfLIn==,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,2022-04-04T22:00Z,2022-04-04T23:00Z,COMPUTE,ocid1.tenancy.oc1..NIZMaSEjomzNdCkLmIQqgxLwrZyQRniYbfFzLDfCjHYxU,ashleyhunter,me-jeddah-1,XtyN:ME-JEDDAH-1-AD-1,ocid1.instance.oci.me-jeddah-1.spvuExvnhsOmwphUASVEWzxBWddijQ,1,,29487269,B10910,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/ashleyhunter@yahoo.com,2022-04-04T22:12:46.000Z,true
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+GfofJambtGlbpyCdpzre==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T00:00Z,2022-04-01T01:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+nGTEKYrrDpkqSJVbUQJE==,default/heidimullins@hotmail.com,2022-04-01T00:47:23.000Z,
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+LTcreLMVheVvvDJntkCO==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T01:00Z,2022-04-01T02:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+uQSRwoGSrsSqTLZJPHYU==,default/heidimullins@hotmail.com,,
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+sGHZwiBehkHWQPaFJggt==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T02:00Z,2022-04-01T03:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+ZbXeNsBwMVjolDqtpDna==,default/heidimullins@hotmail.com,2022-04-01T02:20:30.000Z,
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+NfVzvKhpowYCJzMOEoSD==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T03:00Z,2022-04-01T04:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+WoqujZsgETlGtFdgcMJl==,default/heidimullins@hotmail.com,2022-04-01T04:18:27.000Z,true
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+mRztaaArUEudpsNGbWYF==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T04:00Z,2022-04-01T05:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+XQVcDRHuayfhxTqFZTPY==,default/heidimullins@hotmail.com,,
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+furxhUqVXAxXFRezZUSX==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T05:00Z,2022-04-01T06:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+NBfPRwNRKHNWGmsaySPV==,default/heidimullins@hotmail.com,2022-04-01T05:33:34.000Z,
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+ScBYudoVRnKmNtRfFuhV==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T06:00Z,2022-04-01T07:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+tdkuPwPPDrEDdaeXGIbq==,default/heidimullins@hotmail.com,2022-04-01T06:26:04.000Z,
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+hdokyXTxMwNyUkDpILyH==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T07:00Z,2022-04-01T08:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+uhTZwWcRgjHSTuxhYQiT==,default/heidimullins@hotmail.com,2022-04-01T07:49:30.000Z,
V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+bSmjFGOsiwxMHvaUTIvB==,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,2022-04-01T08:00Z,2022-04-01T09:00Z,NETWORK,ocid1.tenancy.oc1..FeTbZjNCDyeLpuJzPUcLcLMsoxpgNDr,heidimullins,us-phoenix-1,TnOT:US-PHOENIX-1-AD-3,ocid1.instance.oci.us-phoenix-1.OHhKLaaJOeWFLiynGEJDwZBgeGqZrfwAimk,,,,,,,,,,,,,,true,V2.ZkZxRrSfuzbmrNrBLZMacPhqiKEALEdugNfcqouSYtskS+DJNfjAMOhsMHFTnbyIBl==,default/heidimullins@hotmail.com,2022-04-01T09:38:19.000Z,true
