lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/billedQuantity,usage/billedQuantityOverage,cost/subscriptionId,cost/productSku,product/Description,cost/unitPrice,cost/unitPriceOverage,cost/myCost,cost/myCostOverage,cost/currencyCode,cost/billingUnitReadable,cost/skuUnitDescription,cost/overageFlag,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+EyCPhghIKLRXpOEqSisP==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T13:00Z,2022-02-24T14:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+TOvOBfHGeZDrGnCuDoLz==,default/aaronthomas@gmail.com,2022-02-24T14:49:27.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+KfTLvLnwvsAQBwCAbuHB==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T14:00Z,2022-02-24T15:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+YlIlItzPEZQrOhUdYJXp==,default/aaronthomas@gmail.com,2022-02-24T14:10:08.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+nqgphagFQRnxMNzbZyFt==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T15:00Z,2022-02-24T16:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+OJLvKnzwGteIdhDEPNMZ==,default/aaronthomas@gmail.com,2022-02-24T15:34:33.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+FTMEQqivxNEbewSvxBqi==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T16:00Z,2022-02-24T17:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+IwgcQFBtoAWJDZMzkTmV==,default/aaronthomas@gmail.com,2022-02-24T16:10:39.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+sktGegbkzsIILqnEPZoQ==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T17:00Z,2022-02-24T18:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+CjYHZBYCttAculnwXnpz==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+gelpgPjKZYVsHJdavytZ==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T18:00Z,2022-02-24T19:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+eephhgTcOIIAmUQhLPkl==,default/aaronthomas@gmail.com,2022-02-24T18:48:23.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+BvKvPAnBBaZelBPQWJBn==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T19:00Z,2022-02-24T20:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UrREbJXFGAgqGPilaePt==,default/aaronthomas@gmail.com,2022-02-24T20:49:43.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+LXtFCsnMpfqJOrCceVkI==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T20:00Z,2022-02-24T21:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+WLRmJbBQgqotOGPamUBg==,default/aaronthomas@gmail.com,2022-02-24T20:12:31.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+vMLgTqliMtXdVkHwQPLB==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T21:00Z,2022-02-24T22:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+xSydpcDMvacCIlQEhYUJ==,default/aaronthomas@gmail.com,2022-02-24T22:21:01.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+sFJXlfjzjagNScskGqFL==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T22:00Z,2022-02-24T23:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+NWHcoqXHazjyeTzvuApq==,default/aaronthomas@gmail.com,2022-02-24T23:46:43.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+VrHAOiywDRFvYzLSXedq==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-24T23:00Z,2022-02-25T00:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+lVfbYCgOzVRuyVIXOLmZ==,default/aaronthomas@gmail.com,2022-02-24T23:34:17.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+HJGSaAeMzmBSCsACGRsx==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T00:00Z,2022-02-25T01:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+mmawjupqzZgmRIFlxfJj==,default/aaronthomas@gmail.com,2022-02-25T01:09:01.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+HbkJQvMbEzjINfQZcYSq==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T01:00Z,2022-02-25T02:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UBSLOIEwtwMiRiWFZohg==,default/aaronthomas@gmail.com,2022-02-25T02:38:03.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+VLNfUYBYAIjcpSTAJuUL==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T02:00Z,2022-02-25T03:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+tisADwRgTRzpiRUvIgrP==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UFfdGQmxnKIhTMfWfGMA==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T03:00Z,2022-02-25T04:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+bfxABXXQQQoMdJJHcTLV==,default/aaronthomas@gmail.com,2022-02-25T03:15:30.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+JakplmRzpzlhvsjjKExT==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T04:00Z,2022-02-25T05:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+nGyyAgoXBnXtWidIbcCS==,default/aaronthomas@gmail.com,2022-02-25T04:17:08.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+eWBILviAYGaXHCeADVFd==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T05:00Z,2022-02-25T06:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+dGzvacGpTYUSgkctIwVt==,default/aaronthomas@gmail.com,2022-02-25T06:29:46.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+kNUZRyHtoHVuhmQDBATx==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T06:00Z,2022-02-25T07:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+pUlhlUDYsMZYQXgriLFd==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+DZNxMhpEICbzyGqRoVDn==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T07:00Z,2022-02-25T08:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+YoYHQRAipJtSVdMeZWdg==,default/aaronthomas@gmail.com,2022-02-25T07:31:24.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+jgPCNBgmWFYUXBCvAIyT==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T08:00Z,2022-02-25T09:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+CuQmVUDchVwyNRzPDhiu==,default/aaronthomas@gmail.com,2022-02-25T08:41:04.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+ubdloeQCMBTevpTWxCUk==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T09:00Z,2022-02-25T10:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+oLfcdxbrcTOuxsFoEUce==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+oOCeCUKuVakCMUShEKPS==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T10:00Z,2022-02-25T11:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+bONfttZTAiRQTYRwazuL==,default/aaronthomas@gmail.com,2022-02-25T11:08:36.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+bkUYtUYNyiOkUXDkEqrU==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T11:00Z,2022-02-25T12:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+udRaSEVsgkAKYROcPjgv==,default/aaronthomas@gmail.com,2022-02-25T12:04:23.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+kIOIPKIbpsKvvmeJCJwr==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T12:00Z,2022-02-25T13:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+jrBAQkfqWddpWkNDmgPq==,default/aaronthomas@gmail.com,2022-02-25T12:20:16.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+TdDKPptSiztpSvCkRFlX==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T13:00Z,2022-02-25T14:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+nzAOLZaYajAwMfoHMzog==,default/aaronthomas@gmail.com,2022-02-25T13:37:16.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+FXHrKvjtxTsCayisXvny==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T14:00Z,2022-02-25T15:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+gOEbtunmJIllGLhQCswO==,default/aaronthomas@gmail.com,2022-02-25T15:37:32.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+WbSpWDBhVloWVYKTfFMz==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T15:00Z,2022-02-25T16:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+wyXowVKFjqyknohVXUNn==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+ZvSeWRrapHhrnhpHdQmr==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T16:00Z,2022-02-25T17:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+HNYhRFNlMWdhzVcnjWNf==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+mmJzZYSEiKEmEPWjETeW==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T17:00Z,2022-02-25T18:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+lgiAWHIiaySoYlyVNlfd==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+dDItTQbdWowCGhRWSiCM==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T18:00Z,2022-02-25T19:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+pXcAibANbFmQdfviPBed==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UlkpZUShTywvaJSMpwkA==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T19:00Z,2022-02-25T20:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+bIsPIlHTyGIQrEuESWON==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+oKYsGCuxRekeNiTlFTZJ==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T20:00Z,2022-02-25T21:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+yDiQusqrCuNNnZZoRMkz==,default/aaronthomas@gmail.com,2022-02-25T20:42:45.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+INEuAgmsiXIEGcGmpOQY==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T21:00Z,2022-02-25T22:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+OcHPAvuljTHxgKecuiii==,default/aaronthomas@gmail.com,2022-02-25T22:36:09.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UNWvNmPCMLBqiaqhslQA==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-25T22:00Z,2022-02-25T23:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+qGEwwOREBIkiYINQCtgO==,default/aaronthomas@gmail.com,2022-02-25T22:34:06.000Z,true
