lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/resource,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/consumedQuantity,usage/billedQuantity,usage/consumedQuantityUnits,usage/consumedQuantityMeasure,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+deWmgLLkRBBOeQfBVexW==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T07:00Z,2022-03-31T08:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+LDuAkkrMSZpCHYiKXqkw==,default/sharonholmes@gmail.com,2022-03-31T08:50:22.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+tRKSbKSZadiIdqiSeKmB==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T08:00Z,2022-03-31T09:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+MwNtoJGuvbgwmuxGDRgV==,default/sharonholmes@gmail.com,2022-03-31T09:42:16.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+GyWFVCJiYzbgbHWdzZcy==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T09:00Z,2022-03-31T10:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+iXoFHhOHhmBTgRIAzrFP==,default/sharonholmes@gmail.com,2022-03-31T10:08:34.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+iGzzjJfvTaQSCncpfZpQ==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T10:00Z,2022-03-31T11:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+ZxxpsjwHlxmEEqLYizvg==,default/sharonholmes@gmail.com,2022-03-31T11:10:12.000Z,true
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+MrFGEVHCkEarUrzkTmmN==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T11:00Z,2022-03-31T12:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+uHVEBnQlYWQzHHycsmoB==,default/sharonholmes@gmail.com,2022-03-31T12:49:04.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+NVrtieRjIiRlWbCPKqAB==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T12:00Z,2022-03-31T13:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+wwTgsNlGYidQbnMdVoph==,default/sharonholmes@gmail.com,,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+XOUUThtTYqKswGTmUCMv==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T13:00Z,2022-03-31T14:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+WWzLCJkbIrhVcgOvdQux==,default/sharonholmes@gmail.com,,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+RTzJQaBUDLASmHeWSpEW==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T14:00Z,2022-03-31T15:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+BizHyCANLmyliHSgRKDb==,default/sharonholmes@gmail.com,,true
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+crsXvxuczeNPfEiCMFRd==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T15:00Z,2022-03-31T16:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+WZYnGqXRcSeLcDZzVZDY==,default/sharonholmes@gmail.com,2022-03-31T16:11:44.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+bmQlTDDpUSCyCDMxBINe==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T16:00Z,2022-03-31T17:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+yKoTpajVyZBSsTCdCbuQ==,default/sharonholmes@gmail.com,2022-03-31T17:32:33.000Z,true
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+XZGantLPElGzhAHtMLxc==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T17:00Z,2022-03-31T18:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+hszQXXKNHhxKnyVldEVk==,default/sharonholmes@gmail.com,2022-03-31T18:20:41.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+lQaycVNefVqwLYKTwgGA==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T18:00Z,2022-03-31T19:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+VJtFtHHWvVZyjIJoxQYk==,default/sharonholmes@gmail.com,2022-03-31T19:26:04.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+tuhJMltkhpLXOrrOcWbe==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T19:00Z,2022-03-31T20:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+bmqOnQfdJDeuXZDDjeEb==,default/sharonholmes@gmail.com,2022-03-31T20:07:04.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+eVerOiddiQTXYQPxcnFm==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T20:00Z,2022-03-31T21:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+PTIhUGaXBBAiPoeRYWDR==,default/sharonholmes@gmail.com,,true
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+bmgPdaIFsCUWOzoKUHVk==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T21:00Z,2022-03-31T22:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+iqRBGNYioCGBnnQWLvnT==,default/sharonholmes@gmail.com,2022-03-31T21:23:08.000Z,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+ODYjLRGkiQzYAzZEByFm==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T22:00Z,2022-03-31T23:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+FSoVzYZmJAWIvxTGwifw==,default/sharonholmes@gmail.com,,
V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+fUdulJltAKCARHwbyfPm==,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,2022-03-31T23:00Z,2022-04-01T00:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..UGRTyoMfgRXLOZUvzKxZLJfdoncjHkiCXSJAengltAMLePc,sharonholmes,ap-hyderabad-1,zSJb:AP-HYDERABAD-1-AD-1,ocid1.instance.oci.ap-hyderabad-1.kKybmmXZPbpzbWaHweVVUBwLCgOIwIQusm,622891174,287938630,GB_MS,STORAGE_SIZE,true,V2.XjCqRPpauBDIPdRPXQsOPedCZDSrClkDuYWWiFgram+ASSgrOetKllvBQyzLdIJ==,default/sharonholmes@gmail.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+sfgtBDrVWsrwLpFmgGYf==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T00:00Z,2022-03-01T01:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T01:42:17.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+EfsNGcsgBwgVmTQNQjBm==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T01:00Z,2022-03-01T02:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T01:45:48.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+mzgAhgLLUdByHjyxTOFk==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T02:00Z,2022-03-01T03:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T03:05:14.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+gyMPgyQakyEsktZthXxX==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T03:00Z,2022-03-01T04:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T04:19:42.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+UVljHDpxJIvSpYEDInEe==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T04:00Z,2022-03-01T05:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T04:24:11.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+GDQCGliWhlybAEmxzvmq==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T05:00Z,2022-03-01T06:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+xLBVZoMrBSeTPYGheSrB==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T06:00Z,2022-03-01T07:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T07:09:48.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+BrVGcuQpnuypyjBLTRme==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T07:00Z,2022-03-01T08:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T08:37:23.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+csSXcolxPdlNAxGdgxAI==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T08:00Z,2022-03-01T09:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+ANIjqvbEaCWlZkobrLaf==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T09:00Z,2022-03-01T10:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T09:42:27.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+ZXLCyQTnViNDNceNGjHl==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T10:00Z,2022-03-01T11:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+AdmdsCZjgeEDBBlajenj==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T11:00Z,2022-03-01T12:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T11:16:01.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+NlyROvMQgpDHFLiduHOJ==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T12:00Z,2022-03-01T13:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+AOHNoZpaYLDtJytkawNf==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T13:00Z,2022-03-01T14:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+tRlXscFCZsWiFRDGliCU==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T14:00Z,2022-03-01T15:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+mmcomgokcmXRZwhTnZiR==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T15:00Z,2022-03-01T16:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+vECBVscITGYqSokKADvS==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T16:00Z,2022-03-01T17:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T16:04:36.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+gqUcWhaTSPqbkNjEiZBg==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T17:00Z,2022-03-01T18:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T17:45:15.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+pHQVAmWcfgHzsmLfBnrA==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T18:00Z,2022-03-01T19:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T19:37:05.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+AornTjqYNAmYYJvAJyLh==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T19:00Z,2022-03-01T20:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T19:12:36.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+sFtlboziNXBIZieWJMTG==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-01T20:00Z,2022-03-01T21:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-01T21:10:16.000Z,true
